"Series.Name","Series.Code","Country.Name","Country.Code","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","Average..Time.","missing_count"
"Expected years of schooling, male","SE.SCH.LIFE.MA","Cambodia","KHM",NA,NA,NA,9.93089218389248,10.014966679453,9.92055273416451,NA,10.4792408336339,NA,10.9385400976093,NA,10.2568385057506,6
"Expected years of schooling, male","SE.SCH.LIFE.MA","Cyprus","CYP",14.0342702865601,14.4446201324463,14.7761096954346,15.274920463562,15.608380317688,15.9628295898438,16.0785408020019,15.8401403427124,15.481840133667,NA,NA,15.2779613071018,2
"Expected years of schooling, male","SE.SCH.LIFE.MA","Egypt, Arab Rep.","EGY",11.8791103363037,NA,12.1009101867676,12.2232999801636,12.4745502471924,NA,13.0234498977661,NA,NA,NA,NA,12.3402641296387,6
"Expected years of schooling, male","SE.SCH.LIFE.MA","Georgia","GEO",15.0606498718262,15.2843103408813,15.5374603271484,15.8117198944092,16.019510269165,16.294490814209,16.1513900756836,16.3915405273438,16.4657592773438,16.4654808044434,NA,15.9482312202454,1
"Expected years of schooling, male","SE.SCH.LIFE.MA","India","IND",11.963809967041,12.0462503433228,12.3084497451782,12.179479598999,11.7832403182983,11.6817197799683,12.1714696884155,12.4790697097778,12.9840402603149,12.9452695846558,NA,12.2542798995972,1
"Expected years of schooling, male","SE.SCH.LIFE.MA","Indonesia","IDN",13.2687501907349,13.6429996490478,13.5301303863525,13.657919883728,13.7153797149658,13.0214668572128,13.2318916390497,13.2842173406751,13.2362503030153,13.0569923836186,NA,13.36459983484,1
"Expected years of schooling, male","SE.SCH.LIFE.MA","Iran, Islamic Rep.","IRN",15.3611001968384,15.1883897781372,14.7695302963257,14.6538496017456,NA,NA,14.0677499771118,NA,NA,NA,NA,14.8081239700317,6
"Expected years of schooling, male","SE.SCH.LIFE.MA","Israel","ISR",14.6747598648071,14.6072301864624,14.4167203903198,14.4355697631836,14.3669595718384,14.2353801727295,14.3054800033569,14.4958801269531,14.417200088501,NA,NA,14.439464463128,2
"Expected years of schooling, male","SE.SCH.LIFE.MA","Japan","JPN",15.4995203018188,15.500189781189,15.4339599609375,15.4288997650147,15.4376096725464,15.4736003875732,15.4867095947266,15.4696502685547,15.5460796356201,NA,NA,15.4751354853312,2
"Expected years of schooling, male","SE.SCH.LIFE.MA","Jordan","JOR",NA,NA,12.6135902404785,12.3065204620361,12.5194997787476,12.5176496505737,12.5237503051758,12.4339303970337,12.5958099365234,12.6968803405762,NA,12.5259538888931,3
"Expected years of schooling, male","SE.SCH.LIFE.MA","Kazakhstan","KAZ",14.124529838562,13.8804397583008,13.8546600341797,13.9386701583862,14.0952701568603,14.3110599517822,14.6116399765015,13.8807640260237,13.848626694942,13.8572425870206,NA,14.0402903182559,1
"Expected years of schooling, male","SE.SCH.LIFE.MA","Kyrgyz Republic","KGZ",12.4961004257202,12.4258298873901,12.5686302185059,12.4542303085327,12.3329696655273,12.4043798446655,12.5162000656128,12.8344602584839,12.7193398973149,12.5843776633694,NA,12.5336518235123,1
"Expected years of schooling, male","SE.SCH.LIFE.MA","Lao PDR","LAO",11.4249000549316,11.5206604003906,11.4103603363037,11.2284498214722,10.861780166626,10.7306699752808,10.3678102493286,10.0132214568611,9.72977362482246,NA,NA,10.8097362317797,2
"Expected years of schooling, male","SE.SCH.LIFE.MA","Malaysia","MYS",12.6335802078247,12.7777395248413,13.08131980896,12.9491300582886,12.710470199585,12.6442804336548,12.5004901885986,12.4964599609375,12.0140500584336,12.1798040666814,NA,12.5987324507806,1
"Expected years of schooling, male","SE.SCH.LIFE.MA","Mongolia","MNG",13.8385801315308,13.9814796447754,14.3879899978638,14.1644802093506,14.0861597061157,13.7621402740478,NA,13.261367950997,13.066640504639,NA,NA,13.818604802415,3
"Expected years of schooling, male","SE.SCH.LIFE.MA","Nepal","NPL",NA,12.3910799026489,12.4788599014282,12.4146299362183,NA,12.5579595565796,12.4662704467773,12.3562724801332,12.3712504189364,13.966871325976,NA,12.6253992460872,3
"Expected years of schooling, male","SE.SCH.LIFE.MA","Oman","OMN",NA,13.4696502685547,13.580400466919,13.4315395355225,13.5093603134155,13.4414396286011,12.7318696975708,12.589409828186,NA,12.9767799377441,NA,13.2163062095642,3
"Expected years of schooling, male","SE.SCH.LIFE.MA","Pakistan","PAK",7.04281997680664,7.37349987030029,7.73395013809204,7.65512990951538,7.95126008987427,8.17716026306152,NA,8.57453927708141,NA,NA,NA,7.78690850353308,4
"Expected years of schooling, male","SE.SCH.LIFE.MA","Philippines","PHL",12.1998195648193,12.3818101882935,12.2620096206665,12.4419498443603,12.4343395233154,12.6412296295166,12.374810218811,12.1088907466438,NA,NA,NA,12.3556074170533,3
"Expected years of schooling, male","SE.SCH.LIFE.MA","Qatar","QAT",11.9313402175903,11.9044303894043,11.8389396667481,12.5171003341675,12.7527103424072,12.6260900497437,12.6490898132324,11.5726699829102,12.3231801986694,NA,NA,12.2350612216526,2
"Expected years of schooling, male","SE.SCH.LIFE.MA","Russian Federation","RUS",14.5232601165772,14.5796604156494,14.5529098510742,14.2965402603149,14.8672199249268,14.8945903778076,13.1131095886231,13.0975704193115,13.1467199325562,NA,NA,14.1190645429823,2
"Expected years of schooling, male","SE.SCH.LIFE.MA","Saudi Arabia","SAU",13.7037897109985,NA,14.3173103332519,15.0405797958374,15.2162199020386,15.5420799255371,15.3836803436279,15.486439704895,16.3838005065918,NA,NA,15.1342375278473,3
"Expected years of schooling, male","SE.SCH.LIFE.MA","Sri Lanka","LKA",NA,NA,12.9543695449829,12.9587802886963,13.1446104049683,NA,NA,12.8399976909394,12.6268178632992,NA,NA,12.9049151585772,6
"Expected years of schooling, male","SE.SCH.LIFE.MA","Turkiye","TUR",17.6349391937256,18.160530090332,18.6796398162842,19.2039394378662,19.380500793457,19.5399608612061,19.5124607086182,19.8044395446777,19.9241504669189,NA,NA,19.0933956570095,2
"Expected years of schooling, male","SE.SCH.LIFE.MA","United Arab Emirates","ARE",10.7194204330444,NA,10.8627796173096,11.8095302581787,NA,NA,13.3148803710938,NA,NA,15.2742300033569,NA,12.3961681365967,6
"Expected years of schooling, male","SE.SCH.LIFE.MA","Uzbekistan","UZB",11.7790803909302,11.7956399917603,11.8751602172852,12.0085401535034,12.1107501983643,12.263970375061,11.9102602005005,11.7794704437256,12.4004201889038,NA,NA,11.9914769066705,2
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Bhutan","BTN",NA,NA,NA,NA,20.236,17.772,18.955,20.429,16.629,17.894,NA,18.6525,5
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Brunei Darussalam","BRN",32.512,NA,NA,36.97,34.552,32.262,37.43,41.142,32.511,38.99,NA,35.796125,3
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Cambodia","KHM",15.887,25.094,33.142,20.152,NA,29.234,24.532,24.619,NA,NA,NA,24.6657142857143,4
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Cyprus","CYP",18.136,25.219,26.99,22.351,19.699,23.736,25.216,22.427,25.542,31.051,NA,24.0367,1
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Egypt, Arab Rep.","EGY",NA,6.415,7.106,6.365,7.354,7.09,20.706,20.474,22.159,21.135,NA,13.2004444444444,2
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Georgia","GEO",33.755,38.785,44.175,31.992,35.683,36.652,33.763,NA,NA,NA,NA,36.4007142857143,4
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","India","IND",NA,NA,NA,NA,14.356,17.001,17.328,16.956,16.209,12.726,NA,15.7626666666667,5
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Iran, Islamic Rep.","IRN",4.515,11.196,11.723,20.46,21.733,19.818,18.678,19.885,19.182,NA,NA,16.3544444444444,2
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Israel","ISR",32.407,31.929,34.33,34.838,33.446,30.828,28.78,30.063,33.379,32.168,NA,32.2168,1
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Japan","JPN",11.387,12.047,13.327,12.778,14.384,14.724,13.061,13.115,13.269,NA,NA,13.1213333333333,2
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Jordan","JOR",NA,NA,NA,63.299,58.189,61.956,60.247,57.244,NA,52.264,NA,58.8665,5
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Kyrgyz Republic","KGZ",33.441,36.15,35.863,34.19,37.783,40.864,42.524,35.815,36.824,NA,NA,37.0504444444445,2
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Mongolia","MNG",34.165,37.774,36.712,40.007,35.907,42.513,46.618,42.24,39.931,50.359,NA,40.6226,1
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Myanmar","MMR",NA,28.339,NA,31.477,32.062,34.144,40.969,NA,NA,NA,NA,33.3982,6
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Pakistan","PAK",5.945,3.946,7.058,NA,6.583,6.326,NA,7.828,NA,NA,NA,6.281,5
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Philippines","PHL",41.759,42.722,23.854,23.245,25.509,29.31,35.429,37.965,41.323,NA,NA,33.4573333333333,2
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Russian Federation","RUS",38.129,38.669,40.568,39.383,39.828,41.989,43.157,43.712,41.181,41.927,NA,40.8543,1
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Sri Lanka","LKA",23.998,23.74,25.635,23.165,22.524,25.639,26.074,21.417,24.561,NA,NA,24.0836666666667,2
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Thailand","THA",29.374,29.832,29.533,30.76,30.87,30.959,33.212,32.044,33.126,34.694,NA,31.4404,1
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Turkiye","TUR",15.504,14.483,16.732,17.265,16.342,17.523,19.279,20.655,19.645,20.546,NA,17.7974,1
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Arab Emirates","ARE",NA,NA,NA,12.171,15.749,NA,17.73,23.568,23.464,NA,NA,18.5364,6
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Viet Nam","VNM",11.23,13.572,15.306,14.547,14.825,14.565,22.725,15.513,17.074,21.826,NA,16.1183,1
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)","SE.TER.GRAD.FE.SI.ZS","India","IND",42.31756,42.06579,42.71698,43.9376,42.73444,NA,NA,NA,NA,NA,NA,42.754474,6
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)","SE.TER.GRAD.FE.SI.ZS","Indonesia","IDN",37.49694,36.07524,36.24414,37.72947,37.43295,NA,NA,NA,NA,NA,NA,36.995748,6
"Female share of graduates in Agriculture, Forestry, Fisheries and Veterinary programmes, tertiary (%)","SE.TER.GRAD.FE.AG.ZS","Armenia","ARM",35.1462,43.95492,41.17647,24.5283,24.45141,NA,NA,NA,NA,NA,NA,33.85146,6
"Female share of graduates in Agriculture, Forestry, Fisheries and Veterinary programmes, tertiary (%)","SE.TER.GRAD.FE.AG.ZS","Azerbaijan","AZE",28.71537,41.04478,41.96721,45.95808,51.96232,NA,NA,NA,NA,NA,NA,41.929552,6
"Female share of graduates in Agriculture, Forestry, Fisheries and Veterinary programmes, tertiary (%)","SE.TER.GRAD.FE.AG.ZS","Georgia","GEO",37.59591,37.85047,22.76423,38.31776,37.13235,43.42857,NA,NA,NA,NA,NA,36.1815483333333,5
"Female share of graduates in Agriculture, Forestry, Fisheries and Veterinary programmes, tertiary (%)","SE.TER.GRAD.FE.AG.ZS","India","IND",25.55791,25.82698,27.36019,28.65833,27.49907,NA,NA,NA,NA,NA,NA,26.980496,6
"Female share of graduates in Agriculture, Forestry, Fisheries and Veterinary programmes, tertiary (%)","SE.TER.GRAD.FE.AG.ZS","Indonesia","IDN",38.14777,44.63313,44.87513,45.96057,48.25216,NA,NA,NA,NA,NA,NA,44.373752,6
"Female share of graduates in Agriculture, Forestry, Fisheries and Veterinary programmes, tertiary (%)","SE.TER.GRAD.FE.AG.ZS","Kazakhstan","KAZ",38.24294,36.03239,45.6082,39.84411,37.06103,37.51624,NA,NA,NA,NA,NA,39.0508183333333,5
"Female share of graduates in Agriculture, Forestry, Fisheries and Veterinary programmes, tertiary (%)","SE.TER.GRAD.FE.AG.ZS","Lao PDR","LAO",33.0746,38.5514,40.83061,40.70927,44.74265,NA,NA,NA,NA,NA,NA,39.581706,6
"Female share of graduates in Agriculture, Forestry, Fisheries and Veterinary programmes, tertiary (%)","SE.TER.GRAD.FE.AG.ZS","Mongolia","MNG",63.2171,62.81465,60.64909,39.97642,51.89189,NA,NA,NA,NA,NA,NA,55.70983,6
"Female share of graduates in Agriculture, Forestry, Fisheries and Veterinary programmes, tertiary (%)","SE.TER.GRAD.FE.AG.ZS","Oman","OMN",59.52381,67.34694,75.70093,79.36508,81.53846,NA,NA,NA,NA,NA,NA,72.695044,6
"Female share of graduates in Agriculture, Forestry, Fisheries and Veterinary programmes, tertiary (%)","SE.TER.GRAD.FE.AG.ZS","Saudi Arabia","SAU",30.17241,27.7937,18.05226,13.95939,0,NA,NA,NA,NA,NA,NA,17.995552,6
"Female share of graduates in Agriculture, Forestry, Fisheries and Veterinary programmes, tertiary (%)","SE.TER.GRAD.FE.AG.ZS","Sri Lanka","LKA",58.15769,59.70149,55.73649,58.21001,58.25503,NA,NA,NA,NA,NA,NA,58.012142,6
"Female share of graduates in Arts and Humanities programmes, tertiary (%)","SE.TER.GRAD.FE.HU.ZS","Armenia","ARM",66.44747,71.9762,62.97337,77.23799,82.47797,NA,NA,NA,NA,NA,NA,72.2226,6
"Female share of graduates in Arts and Humanities programmes, tertiary (%)","SE.TER.GRAD.FE.HU.ZS","Azerbaijan","AZE",69.4886,69.50468,68.64347,69.70183,68.80204,NA,NA,NA,NA,NA,NA,69.228124,6
"Female share of graduates in Arts and Humanities programmes, tertiary (%)","SE.TER.GRAD.FE.HU.ZS","Bahrain","BHR",82.14286,85.83333,89.375,84.56057,83.29519,NA,NA,NA,NA,NA,NA,85.04139,6
"Female share of graduates in Arts and Humanities programmes, tertiary (%)","SE.TER.GRAD.FE.HU.ZS","Georgia","GEO",80.39437,79.438,79.95882,78.49644,79.13669,79.61083,NA,NA,NA,NA,NA,79.5058583333333,5
"Female share of graduates in Arts and Humanities programmes, tertiary (%)","SE.TER.GRAD.FE.HU.ZS","India","IND",54.15261,55.60306,56.14429,57.87812,56.19117,NA,NA,NA,NA,NA,NA,55.99385,6
"Female share of graduates in Arts and Humanities programmes, tertiary (%)","SE.TER.GRAD.FE.HU.ZS","Kazakhstan","KAZ",70.13929,68.98143,71.93218,66.34625,68.29244,66.54658,NA,NA,NA,NA,NA,68.7063616666667,5
"Female share of graduates in Arts and Humanities programmes, tertiary (%)","SE.TER.GRAD.FE.HU.ZS","Lao PDR","LAO",52.12766,48.51485,48.89462,56.11314,56.56068,NA,NA,NA,NA,NA,NA,52.44219,6
"Female share of graduates in Arts and Humanities programmes, tertiary (%)","SE.TER.GRAD.FE.HU.ZS","Mongolia","MNG",75.12333,70.6383,70.88372,68.9243,63.44633,NA,NA,NA,NA,NA,NA,69.803196,6
"Female share of graduates in Arts and Humanities programmes, tertiary (%)","SE.TER.GRAD.FE.HU.ZS","Oman","OMN",83.26923,82.11061,85.67251,84.63222,87.7716,NA,NA,NA,NA,NA,NA,84.691234,6
"Female share of graduates in Arts and Humanities programmes, tertiary (%)","SE.TER.GRAD.FE.HU.ZS","Qatar","QAT",84.94898,79.56989,77.81753,74.10468,71.77344,NA,NA,NA,NA,NA,NA,77.642904,6
"Female share of graduates in Arts and Humanities programmes, tertiary (%)","SE.TER.GRAD.FE.HU.ZS","Saudi Arabia","SAU",67.15216,63.49652,64.05466,62.69777,66.38242,NA,NA,NA,NA,NA,NA,64.756706,6
"Female share of graduates in Business, Administration and Law programmes, tertiary (%)","UIS.FGP.5T8.F400","India","IND",44.59653,44.87619,46.79741,48.58757,46.80032,NA,NA,NA,NA,NA,NA,46.331604,6
"Female share of graduates in Education programmes, tertiary (%)","SE.TER.GRAD.FE.ED.ZS","Armenia","ARM",78.90213,78.39565,85.57692,77.05284,74.5107,NA,NA,NA,NA,NA,NA,78.887648,6
"Female share of graduates in Education programmes, tertiary (%)","SE.TER.GRAD.FE.ED.ZS","Azerbaijan","AZE",86.04873,84.12788,84.5446,83.04682,83.44223,NA,NA,NA,NA,NA,NA,84.242052,6
"Female share of graduates in Education programmes, tertiary (%)","SE.TER.GRAD.FE.ED.ZS","Bahrain","BHR",52.05479,71.12676,72.56637,74.63054,82.43626,NA,NA,NA,NA,NA,NA,70.562944,6
"Female share of graduates in Education programmes, tertiary (%)","SE.TER.GRAD.FE.ED.ZS","Brunei Darussalam","BRN",70.21277,76.47059,71.76938,70.22222,72.97297,NA,NA,NA,NA,NA,NA,72.329586,6
"Female share of graduates in Education programmes, tertiary (%)","SE.TER.GRAD.FE.ED.ZS","Georgia","GEO",87.26592,88.02661,85.41329,93.2,95,95.78755,NA,NA,NA,NA,NA,90.7822283333333,5
"Female share of graduates in Education programmes, tertiary (%)","SE.TER.GRAD.FE.ED.ZS","India","IND",63.13812,63.03384,61.0584,62.49406,61.07106,NA,NA,NA,NA,NA,NA,62.159096,6
"Female share of graduates in Education programmes, tertiary (%)","SE.TER.GRAD.FE.ED.ZS","Indonesia","IDN",62.44634,65.9554,67.11223,68.16203,69.58206,NA,NA,NA,NA,NA,NA,66.651612,6
"Female share of graduates in Education programmes, tertiary (%)","SE.TER.GRAD.FE.ED.ZS","Kazakhstan","KAZ",79.11699,76.51331,77.32526,75.48123,76.99737,76.07706,NA,NA,NA,NA,NA,76.9185366666667,5
"Female share of graduates in Education programmes, tertiary (%)","SE.TER.GRAD.FE.ED.ZS","Mongolia","MNG",83.46234,82.70689,81.79012,83.18891,84.03042,NA,NA,NA,NA,NA,NA,83.035736,6
"Female share of graduates in Education programmes, tertiary (%)","SE.TER.GRAD.FE.ED.ZS","Oman","OMN",69.93007,56.99615,82.66667,76.05985,82.11921,NA,NA,NA,NA,NA,NA,73.55439,6
"Female share of graduates in Education programmes, tertiary (%)","SE.TER.GRAD.FE.ED.ZS","Qatar","QAT",80,81.48148,90.12346,91.12426,94.33962,NA,NA,NA,NA,NA,NA,87.413764,6
"Female share of graduates in Education programmes, tertiary (%)","SE.TER.GRAD.FE.ED.ZS","Saudi Arabia","SAU",49.86542,58.94866,66.40698,69.90921,72.89417,NA,NA,NA,NA,NA,NA,63.604888,6
"Female share of graduates in Education programmes, tertiary (%)","SE.TER.GRAD.FE.ED.ZS","Sri Lanka","LKA",27.46269,66.26155,70.80803,63.49542,72.85097,NA,NA,NA,NA,NA,NA,60.175732,6
"Female share of graduates in Engineering, Manufacturing and Construction programmes, tertiary (%)","SE.TER.GRAD.FE.EN.ZS","Armenia","ARM",26.35097,22.87751,16.11374,11.94432,22.39763,NA,NA,NA,NA,NA,NA,19.936834,6
"Female share of graduates in Engineering, Manufacturing and Construction programmes, tertiary (%)","SE.TER.GRAD.FE.EN.ZS","Azerbaijan","AZE",21.92846,24.08398,24.43372,28.09003,26.56063,NA,NA,NA,NA,NA,NA,25.019364,6
"Female share of graduates in Engineering, Manufacturing and Construction programmes, tertiary (%)","SE.TER.GRAD.FE.EN.ZS","Bahrain","BHR",27.57528,31.86992,36.58147,33.33333,30.56537,NA,NA,NA,NA,NA,NA,31.985074,6
